Chromosome	start	stop	geneID	orthoID	StartWithPR
I	6928165	6930045	NCU00861	Ntsc3048	6928065
I	6930778	6933026	NCU00860	Ntsc3023	6930678
I	6934489	6936565	NCU00859	NA	6934389
I	6942197	6944478	NCU00857	Ntsc1150	6942097
I	6945177	6947029	NCU00856	Ntsc3055	6945077
I	6946835	6947550	NCU16430	NA	6946735
I	6947843	6948649	NCU00855	Ntsc3037	6947743
I	6948984	6951704	NCU00854	NA	6948884
I	6951833	6953544	NCU00853	Ntsc1149	6951733
I	6954092	6955178	NCU10889	Ntsc1148	6953992
I	6956051	6957037	NCU00852	Ntsc1136	6955951
I	6958974	6959369	NCU00851	NA	6958874
I	6961882	6962857	NCU00850	NA	6961782
I	6962783	6963981	NCU00849	NA	6962683
I	6967984	6970315	NCU00848	Ntsc1147	6967884
I	6971660	6973082	NCU00847	Ntsc1146	6971560
I	6973145	6976301	NCU00846	Ntsc3047	6973045
I	6976621	6980270	NCU16432	Ntsc3054	6976521
I	6978756	6980502	NCU00845	Ntsc3022	6978656
I	6981119	6984088	NCU00844	Ntsc3053	6981019
I	6984105	6985883	NCU00843	Ntsc3021	6984005
I	6987125	6987802	NCU00842	Ntsc3046	6987025
I	6989142	6990577	NCU00841	NA	6989042
I	6990816	6993454	NCU00840	NA	6990716
I	6995309	6996419	NCU00839	Ntsc3036	6995209
I	6996183	6997951	NCU00838	Ntsc1145	6996083
I	7002702	7004301	NCU00837	Ntsc1144	7002602
I	7005196	7006890	NCU00836	Ntsc1143	7005096
I	7007299	7009671	NCU00835	Ntsc3020	7007199
I	7011828	7013934	NCU00834	NA	7011728
I	7015305	7022673	NCU00833	NA	7015205
I	7024555	7027168	NCU00832	Ntsc3035	7024455
I	7027224	7030337	NCU00831	NA	7027124
I	7030363	7032262	NCU00830	Ntsc1142	7030263
I	7032938	7035436	NCU00829	Ntsc7816	7032838
I	7036170	7037836	NCU00828	Ntsc3052	7036070
I	7037745	7040004	NCU00827	Ntsc7813	7037645
I	7041277	7043025	NCU00826	Ntsc3051	7041177
I	7043408	7045920	NCU00825	Ntsc3019	7043308
I	7046029	7049316	NCU00824	Ntsc3018	7045929
I	7049640	7051539	NCU00823	Ntsc3034	7049540
I	7052992	7055104	NCU00822	Ntsc1137	7052892
I	7056000	7058684	NCU00821	Ntsc7812	7055900
I	7061882	7062927	NCU00819	NA	7061782
I	7063260	7065462	NCU00818	Ntsc1131	7063160
I	7067679	7069718	NCU00817	Ntsc1130	7067579
I	7072683	7075986	NCU00814	Ntsc2993	7072583
I	7076167	7078358	NCU00813	Ntsc3003	7076067
I	7077348	7079923	NCU00812	Ntsc3009	7077248
I	7081981	7084100	NCU00811	Ntsc1129	7081881
I	7084807	7088666	NCU00810	NA	7084707
I	7088949	7091552	NCU00809	NA	7088849
I	7091574	7094712	NCU00808	NA	7091474
I	7095246	7095942	NCU00807	NA	7095146
I	7097634	7100186	NCU00806	Ntsc3008	7097534
I	7101915	7105538	NCU00805	Ntsc2992	7101815
I	7110118	7110893	NCU00804	NA	7110018
I	7113878	7116130	NCU00803	NA	7113778
I	7117551	7119576	NCU00802	Ntsc1128	7117451
I	7121829	7125021	NCU00801	Ntsc2991	7121729
I	7124424	7124763	NCU10770	NA	7124324
I	7127315	7130103	NCU00800	Ntsc2990	7127215
I	7130370	7134604	NCU00799	Ntsc3002	7130270
I	7131344	7132928	NCU00798	Ntsc1120	7131244
I	7132913	7134885	NCU00797	Ntsc1119	7132813
I	7135345	7139163	NCU00796	Ntsc3001	7135245
I	7140514	7142533	NCU00795	Ntsc3017	7140414
I	7143221	7145818	NCU00794	Ntsc7811	7143121
I	7149409	7150834	NCU10894	NA	7149309
I	7151166	7155148	NCU00793	Ntsc1127	7151066
I	7155697	7158349	NCU00792	Ntsc3016	7155597
I	7160898	7164346	NCU00790	Ntsc3000	7160798
I	7164391	7168899	NCU10895	Ntsc3015	7164291
I	7169090	7172986	NCU00789	Ntsc2989	7168990
I	7173317	7176521	NCU00788	Ntsc3014	7173217
I	7177092	7178704	NCU00787	NA	7176992
I	7179990	7182378	NCU00786	Ntsc3007	7179890
I	7185959	7189332	NCU00784	Ntsc3006	7185859
I	7190600	7190887	NCU00783	Ntsc3005	7190500
I	7194841	7196850	NCU00782	Ntsc2999	7194741
I	7201094	7201383	NCU00781	Ntsc7810	7200994
I	7202837	7204284	NCU00780	Ntsc1125	7202737
I	7206321	7207789	NCU00779	Ntsc1124	7206221
I	7206324	7209164	NCU00778	Ntsc2988	7206224
I	7209435	7213099	NCU00777	Ntsc2998	7209335
I	7210768	7212976	NCU00776	Ntsc2987	7210668
I	7214344	7217183	NCU00775	Ntsc2986	7214244
I	7217651	7219961	NCU00774	Ntsc1117	7217551
I	7220200	7221720	NCU00773	Ntsc2985	7220100
I	7223197	7226658	NCU00772	NA	7223097
I	7227358	7230289	NCU00771	Ntsc2984	7227258
I	7230617	7236711	NCU00770	Ntsc2983	7230517
I	7239594	7245038	NCU00768	Ntsc2997	7239494
I	7248363	7250003	NCU16438	Ntsc3013	7248263
I	7250164	7250745	NCU16439	NA	7250064
I	7250876	7251638	NCU16440	NA	7250776
I	7252235	7253252	NCU00766	Ntsc1126	7252135
I	7256383	7258595	NCU00765	Ntsc1123	7256283
I	7266073	7266621	NCU00764	Ntsc1122	7265973
I	7267094	7271438	NCU00763	Ntsc2996	7266994
I	7271711	7273785	NCU00762	Ntsc2982	7271611
I	7274308	7278633	NCU00761	NA	7274208
I	7276921	7278147	NCU00760	NA	7276821
I	7279481	7283180	NCU00759	NA	7279381
I	7287588	7290779	NCU00758	Ntsc2995	7287488
I	7294158	7295330	NCU00757	Ntsc2994	7294058
I	7297108	7297678	NCU00756	NA	7297008
I	7297630	7301466	NCU00755	NA	7297530
I	7302928	7305736	NCU00754	Ntsc2981	7302828
I	7312111	7314029	NCU00753	Ntsc3012	7312011
I	7315362	7315826	NCU00752	NA	7315262
I	7317207	7319761	NCU00751	Ntsc3011	7317107
I	7318856	7321215	NCU11095	NA	7318756
I	7325195	7327405	NCU16441	NA	7325095
I	7327756	7330004	NCU00749	Ntsc3010	7327656
I	7331956	7334246	NCU00748	Ntsc3004	7331856
I	7337923	7338783	NCU00747	Ntsc1121	7337823
I	7340581	7341842	NCU00746	Ntsc2980	7340481
I	7342698	7343887	NCU00745	Ntsc1118	7342598
I	7348489	7351528	NCU00744	Ntsc2979	7348389
I	7352112	7358123	NCU00743	Ntsc2916	7352012
I	7360766	7362918	NCU00742	Ntsc1107	7360666
I	7360937	7364597	NCU00741	NA	7360837
I	7364773	7368279	NCU00740	Ntsc2958	7364673
I	7369025	7369396	NCU00739	Ntsc1106	7368925
I	7370870	7373518	NCU00738	NA	7370770
I	7374184	7376676	NCU00737	NA	7374084
I	7375502	7377192	NCU00736	Ntsc2915	7375402
I	7377669	7378932	NCU00735	Ntsc7809	7377569
I	7378848	7381433	NCU00734	Ntsc1115	7378748
I	7383007	7383980	NCU00733	Ntsc7808	7382907
I	7386748	7388890	NCU00732	Ntsc2914	7386648
I	7391559	7394977	NCU00730	Ntsc2913	7391459
I	7395887	7397486	NCU00729	Ntsc2912	7395787
I	7398816	7401357	NCU00728	Ntsc1105	7398716
I	7402330	7404039	NCU00727	Ntsc2957	7402230
I	7403946	7406381	NCU00726	Ntsc2967	7403846
I	7406613	7408949	NCU00725	Ntsc2978	7406513
I	7409991	7412312	NCU00724	Ntsc2977	7409891
I	7413276	7415829	NCU00723	Ntsc2966	7413176
I	7416053	7417518	NCU16442	NA	7415953
I	7416282	7419999	NCU00722	NA	7416182
I	7420682	7423601	NCU00721	Ntsc2976	7420582
I	7427034	7428944	NCU00720	Ntsc2956	7426934
I	7431895	7433829	NCU00719	Ntsc1103	7431795
I	7439857	7440218	NCU00718	NA	7439757
I	7443096	7443781	NCU10793	NA	7442996
I	7443977	7450085	NCU00717	Ntsc2975	7443877
I	7451777	7453525	NCU00716	Ntsc2955	7451677
I	7453431	7455648	NCU00715	Ntsc1114	7453331
I	7456079	7457894	NCU16443	NA	7455979
I	7458140	7460604	NCU00714	NA	7458040
I	7460678	7462867	NCU00713	Ntsc2965	7460578
I	7464712	7469607	NCU00712	Ntsc2954	7464612
I	7471515	7474315	NCU00711	Ntsc2953	7471415
I	7475734	7477712	NCU00710	Ntsc1102	7475634
I	7477764	7480507	NCU00709	NA	7477664
I	7481198	7481927	NCU00708	Ntsc7803	7481098
I	7482040	7483886	NCU00707	Ntsc2911	7481940
I	7485686	7487321	NCU00706	Ntsc2910	7485586
I	7488453	7489348	NCU00705	Ntsc7807	7488353
I	7490347	7491136	NCU00704	Ntsc1101	7490247
I	7494616	7496064	NCU00701	Ntsc2952	7494516
I	7496808	7499825	NCU00700	NA	7496708
I	7501963	7504280	NCU00699	Ntsc2951	7501863
I	7505070	7506488	NCU00698	Ntsc1100	7504970
I	7512169	7516883	NCU10264	NA	7512069
I	7517210	7519178	NCU00697	Ntsc1099	7517110
I	7519653	7523515	NCU00696	Ntsc2950	7519553
I	7521195	7523464	NCU00695	NA	7521095
I	7525081	7528520	NCU00694	Ntsc2949	7524981
I	7528370	7529952	NCU00693	Ntsc2909	7528270
I	7530283	7532619	NCU00692	Ntsc2948	7530183
I	7532662	7536601	NCU00691	Ntsc2908	7532562
I	7539817	7543160	NCU00690	Ntsc1113	7539717
I	7543729	7547070	NCU00689	NA	7543629
I	7547206	7549049	NCU00688	Ntsc7802	7547106
I	7549203	7553818	NCU00687	Ntsc2907	7549103
I	7563308	7567354	NCU00685	NA	7563208
I	7567673	7570176	NCU00684	NA	7567573
I	7572367	7575420	NCU00682	Ntsc2947	7572267
I	7575745	7580257	NCU00681	Ntsc2946	7575645
I	7580181	7582725	NCU00680	Ntsc2906	7580081
I	7583522	7586085	NCU00679	NA	7583422
I	7586379	7588881	NCU00678	Ntsc1112	7586279
I	7589237	7591669	NCU00677	Ntsc2905	7589137
I	7593106	7593654	NCU16444	Ntsc7806	7593006
I	7594801	7596527	NCU00676	Ntsc1098	7594701
I	7596679	7601319	NCU00675	Ntsc2904	7596579
I	7603168	7606176	NCU00674	Ntsc2964	7603068
I	7606805	7609640	NCU00673	Ntsc2903	7606705
I	7612983	7622106	NCU00671	Ntsc2945	7612883
I	7621952	7623307	NCU00670	Ntsc2902	7621852
I	7623497	7625463	NCU00669	Ntsc2944	7623397
I	7626563	7631591	NCU00668	Ntsc2901	7626463
I	7633013	7634733	NCU00667	Ntsc2943	7632913
I	7635319	7637764	NCU00666	Ntsc2900	7635219
I	7640026	7642334	NCU00665	Ntsc1097	7639926
I	7640084	7643505	NCU00664	NA	7639984
I	7648040	7649400	NCU16445	NA	7647940
I	7649295	7650583	NCU00663	Ntsc1111	7649195
I	7650911	7653684	NCU00662	Ntsc1096	7650811
I	7654156	7656172	NCU00660	Ntsc2973	7654056
I	7655984	7657704	NCU00659	NA	7655884
I	7658397	7670476	NCU00658	NA	7658297
I	7670778	7673073	NCU00657	Ntsc2899	7670678
I	7673303	7676441	NCU00656	Ntsc2942	7673203
I	7676339	7678094	NCU00655	NA	7676239
I	7679389	7681411	NCU00654	Ntsc1110	7679289
I	7681794	7684607	NCU00653	Ntsc2963	7681694
I	7684996	7689066	NCU00652	Ntsc2941	7684896
I	7689849	7692821	NCU00651	NA	7689749
I	7694226	7697784	NCU00650	Ntsc2898	7694126
I	7697770	7700065	NCU00649	Ntsc2940	7697670
I	7700192	7701318	NCU16446	NA	7700092
I	7701409	7703691	NCU00648	Ntsc2939	7701309
I	7714560	7717622	NCU00646	NA	7714460
I	7718028	7719664	NCU00645	NA	7717928
I	7721242	7723313	NCU00644	Ntsc2897	7721142
I	7723694	7725569	NCU00643	Ntsc2896	7723594
I	7726326	7730632	NCU00642	Ntsc2938	7726226
I	7730996	7731423	NCU00641	Ntsc7805	7730896
I	7731792	7732287	NCU00640	Ntsc2972	7731692
I	7737323	7738815	NCU00638	Ntsc1095	7737223
I	7741433	7744089	NCU00636	NA	7741333
I	7741889	7742351	NCU16447	NA	7741789
I	7744417	7745928	NCU00635	Ntsc2895	7744317
I	7746115	7747981	NCU00634	Ntsc2894	7746015
I	7749003	7750626	NCU00633	Ntsc1094	7748903
I	7751057	7753888	NCU00632	Ntsc7804	7750957
I	7754686	7760277	NCU00631	Ntsc2937	7754586
I	7761717	7764889	NCU00630	Ntsc2936	7761617
I	7764287	7768767	NCU00629	Ntsc2893	7764187
I	7769330	7772077	NCU00628	Ntsc2971	7769230
I	7772227	7776413	NCU00627	Ntsc2892	7772127
I	7779551	7782607	NCU16448	NA	7779451
I	7782698	7790990	NCU11188	Ntsc2962	7782598
I	7791250	7793987	NCU11187	Ntsc1109	7791150
I	7794129	7795971	NCU00624	Ntsc2935	7794029
I	7796352	7797833	NCU00623	Ntsc1093	7796252
I	7798248	7803937	NCU00622	Ntsc2891	7798148
I	7807080	7813160	NCU00621	Ntsc2934	7806980
I	7813660	7815365	NCU00620	Ntsc2933	7813560
I	7815540	7817118	NCU00619	Ntsc1108	7815440
I	7817742	7819365	NCU00618	Ntsc2890	7817642
I	7819531	7821161	NCU00617	Ntsc2932	7819431
I	7821362	7823808	NCU00616	NA	7821262
I	7826382	7831405	NCU00614	Ntsc2931	7826282
I	7834747	7835971	NCU16449	NA	7834647
I	7836568	7839994	NCU00611	Ntsc2930	7836468
I	7850599	7852850	NCU00609	Ntsc2929	7850499
I	7853272	7856250	NCU00608	Ntsc2928	7853172
I	7857817	7858572	NCU00607	Ntsc2927	7857717
I	7858582	7859522	NCU00606	Ntsc1104	7858482
I	7860748	7863265	NCU00605	Ntsc2926	7860648
I	7863271	7865666	NCU00604	Ntsc7801	7863171
I	7866343	7866842	NCU00603	Ntsc2889	7866243
I	7869898	7872683	NCU00602	Ntsc2961	7869798
I	7873371	7875966	NCU00600	Ntsc2888	7873271
I	7877442	7880395	NCU00599	Ntsc1092	7877342
I	7880427	7881568	NCU00598	NA	7880327
I	7881744	7883756	NCU00597	Ntsc2970	7881644
I	7884077	7886307	NCU00596	Ntsc1091	7883977
I	7886396	7891296	NCU00595	Ntsc2887	7886296
I	7893783	7895191	NCU00594	Ntsc2886	7893683
I	7898816	7900885	NCU00593	Ntsc2885	7898716
I	7901123	7902774	NCU00592	Ntsc1090	7901023
I	7902755	7905805	NCU00591	NA	7902655
I	7905980	7907550	NCU00590	Ntsc2925	7905880
I	7907356	7910393	NCU00589	Ntsc2884	7907256
I	7913654	7917043	NCU00587	NA	7913554
I	7917286	7919672	NCU00586	NA	7917186
I	7920916	7924255	NCU00585	Ntsc2883	7920816
I	7924267	7926022	NCU00584	Ntsc1089	7924167
I	7931551	7932266	NCU00583	NA	7931451
I	7931586	7935778	NCU00582	Ntsc2924	7931486
I	7936222	7937814	NCU00581	Ntsc7800	7936122
I	7937905	7939312	NCU16450	NA	7937805
I	7939640	7941454	NCU00580	Ntsc2882	7939540
I	7942175	7946946	NCU00579	NA	7942075
I	7947261	7948456	NCU00578	Ntsc2923	7947161
I	7948274	7950663	NCU00577	Ntsc1116	7948174
I	7951415	7953485	NCU00576	Ntsc1088	7951315
I	7953683	7958506	NCU00575	Ntsc2881	7953583
I	7960959	7961642	NCU00574	NA	7960859
I	7963422	7966830	NCU00573	Ntsc2922	7963322
I	7967492	7969276	NCU00572	Ntsc2921	7967392
I	7969552	7971130	NCU00571	Ntsc2880	7969452
I	7971411	7972281	NCU00570	Ntsc2920	7971311
I	7972000	7973017	NCU00569	Ntsc2960	7971900
I	7973115	7975292	NCU00568	Ntsc2919	7973015
I	7977907	7981684	NCU00567	NA	7977807
I	7982228	7984062	NCU00566	Ntsc2959	7982128
I	7984539	7987238	NCU00565	Ntsc2918	7984439
I	7987089	7988190	NCU00564	NA	7986989
I	7988940	7991363	NCU00563	Ntsc2917	7988840
I	7991327	7993627	NCU00562	Ntsc7799	7991227
I	7994041	7996188	NCU00561	Ntsc2969	7993941
I	7996217	7998254	NCU00560	Ntsc2879	7996117
I	7998602	8002999	NCU00559	Ntsc1087	7998502
I	8003665	8007055	NCU00558	Ntsc2968	8003565
I	8010556	8011377	NCU16452	NA	8010456
I	8011728	8013088	NCU00557	NA	8011628
I	8015286	8017394	NCU00556	Ntsc1078	8015186
I	8017282	8018693	NCU16453	NA	8017182
I	8019330	8021691	NCU16454	Ntsc1085	8019230
I	8022785	8025159	NCU00554	Ntsc2854	8022685
I	8026284	8029718	NCU00553	Ntsc2853	8026184
I	8029857	8032395	NCU00552	Ntsc2827	8029757
I	8034040	8042305	NCU00551	NA	8033940
I	8042979	8048148	NCU00550	NA	8042879
I	8048175	8049622	NCU00549	Ntsc2863	8048075
I	8049781	8050511	NCU16455	NA	8049681
I	8050788	8052837	NCU11186	Ntsc2852	8050688
I	8052130	8053356	NCU00548	Ntsc2826	8052030
I	8055321	8057397	NCU00547	Ntsc2851	8055221
I	8059740	8064262	NCU00545	Ntsc2878	8059640
I	8066094	8067082	NCU10916	Ntsc2877	8065994
I	8067713	8070158	NCU00542	Ntsc1077	8067613
I	8070739	8074547	NCU00541	NA	8070639
I	8086655	8093804	NCU00538	Ntsc2876	8086555
I	8094111	8095948	NCU00537	Ntsc2825	8094011
I	8096303	8098635	NCU00536	Ntsc1076	8096203
I	8099054	8100436	NCU00535	Ntsc2850	8098954
I	8100568	8102291	NCU00534	Ntsc1075	8100468
I	8104310	8105278	NCU00533	Ntsc2875	8104210
I	8106187	8106568	NCU00532	NA	8106087
I	8107983	8108632	NCU00531	NA	8107883
I	8109132	8109880	NCU00530	NA	8109032
I	8110983	8111450	NCU00529	NA	8110883
I	8112407	8116828	NCU00528	Ntsc2824	8112307
I	8117393	8119291	NCU00527	Ntsc2849	8117293
I	8120543	8122532	NCU00526	Ntsc2874	8120443
I	8124143	8125030	NCU00525	Ntsc1084	8124043
I	8128459	8129553	NCU00524	Ntsc7798	8128359
I	8130238	8132369	NCU00523	Ntsc1083	8130138
I	8132759	8136357	NCU16457	Ntsc2823	8132659
I	8136850	8138708	NCU00522	Ntsc2848	8136750
I	8138565	8140405	NCU00521	Ntsc2862	8138465
I	8141157	8143501	NCU00520	Ntsc2822	8141057
I	8144075	8145617	NCU00519	Ntsc2821	8143975
I	8145793	8147509	NCU00518	Ntsc2847	8145693
I	8147569	8150733	NCU00517	Ntsc1074	8147469
I	8153599	8155423	NCU00516	NA	8153499
I	8155886	8161446	NCU00515	NA	8155786
I	8163612	8165813	NCU00513	Ntsc2846	8163512
I	8165777	8169752	NCU00512	Ntsc1082	8165677
I	8176679	8177240	NCU00510	NA	8176579
I	8180885	8182318	NCU00509	Ntsc2873	8180785
I	8192693	8194306	NCU00506	Ntsc1073	8192593
I	8194507	8195852	NCU00505	NA	8194407
I	8195689	8196917	NCU00504	Ntsc2861	8195589
I	8198119	8201169	NCU00503	NA	8198019
I	8201746	8203621	NCU00502	Ntsc2820	8201646
I	8203789	8206443	NCU00501	Ntsc2845	8203689
I	8209698	8211987	NCU00500	Ntsc2819	8209598
I	8214452	8215415	NCU16459	NA	8214352
I	8217078	8220083	NCU00499	Ntsc2844	8216978
I	8219660	8221335	NCU16460	Ntsc2872	8219560
I	8267756	8270596	NCU03054	Ntsc2818	8267656
I	8271295	8273694	NCU03053	Ntsc1072	8271195
I	8274586	8275185	NCU03052	NA	8274486
I	8275476	8278899	NCU03051	Ntsc2817	8275376
I	8293160	8295724	NCU03050	NA	8293060
I	8294785	8297091	NCU03049	Ntsc1081	8294685
I	8298004	8300083	NCU03048	NA	8297904
I	8300786	8302493	NCU03047	Ntsc2843	8300686
I	8302730	8303660	NCU11240	Ntsc1071	8302630
I	8304221	8304733	NCU16461	NA	8304121
I	8305456	8307048	NCU11241	Ntsc2842	8305356
I	8309325	8314749	NCU03045	Ntsc1070	8309225
I	8318824	8319434	NCU03044	Ntsc2841	8318724
I	8325297	8326709	NCU10772	NA	8325197
I	8330468	8333808	NCU03043	Ntsc2871	8330368
I	8342328	8346783	NCU03042	Ntsc1080	8342228
I	8346947	8349780	NCU03041	Ntsc2870	8346847
I	8348397	8350296	NCU03040	Ntsc2816	8348297
I	8350597	8353452	NCU03039	Ntsc2840	8350497
I	8353773	8355427	NCU03038	Ntsc2869	8353673
I	8355039	8356710	NCU03037	Ntsc2860	8354939
I	8356888	8359725	NCU03036	Ntsc2839	8356788
I	8359712	8360537	NCU16463	NA	8359612
I	8362243	8365372	NCU03035	Ntsc1079	8362143
I	8372560	8373510	NCU03034	Ntsc2859	8372460
I	8374991	8380277	NCU03033	Ntsc1069	8374891
I	8381457	8384546	NCU03032	Ntsc2838	8381357
I	8385185	8387224	NCU03031	Ntsc2858	8385085
I	8387331	8390193	NCU03030	Ntsc2837	8387231
I	8390326	8392854	NCU03029	Ntsc2868	8390226
I	8392616	8394765	NCU03028	Ntsc2815	8392516
I	8399368	8400792	NCU03026	Ntsc2867	8399268
I	8403491	8406785	NCU03024	Ntsc2836	8403391
I	8408265	8412396	NCU03023	Ntsc2835	8408165
I	8412422	8415186	NCU03022	Ntsc2857	8412322
I	8416509	8420379	NCU03021	Ntsc2866	8416409
I	8421459	8425383	NCU03020	Ntsc2814	8421359
I	8425464	8427319	NCU03019	NA	8425364
I	8427444	8429779	NCU03018	Ntsc1067	8427344
I	8429829	8430660	NCU03017	Ntsc2813	8429729
I	8432912	8434064	NCU03016	Ntsc1066	8432812
I	8434826	8437818	NCU03015	NA	8434726
I	8438018	8439045	NCU03014	NA	8437918
I	8440393	8442693	NCU03013	NA	8440293
I	8446850	8449401	NCU03011	Ntsc2834	8446750
I	8450625	8454621	NCU03010	Ntsc2812	8450525
I	8458041	8459859	NCU03009	Ntsc2811	8457941
I	8459998	8460841	NCU03008	NA	8459898
I	8460647	8462199	NCU03007	Ntsc1068	8460547
I	8462585	8464460	NCU03006	Ntsc2833	8462485
I	8465424	8467754	NCU03004	Ntsc2832	8465324
I	8467499	8469596	NCU03003	Ntsc2810	8467399
I	8471063	8473319	NCU03001	Ntsc2831	8470963
I	8473420	8474307	NCU03000	Ntsc2809	8473320
I	8475709	8478457	NCU02998	NA	8475609
I	8477360	8478884	NCU02997	Ntsc1086	8477260
I	8479126	8481856	NCU02996	Ntsc2808	8479026
I	8482467	8483530	NCU02995	Ntsc2865	8482367
I	8485325	8491186	NCU02994	Ntsc2807	8485225
I	8495017	8496013	NCU02991	NA	8494917
I	8496735	8498974	NCU02990	NA	8496635
I	8499150	8501238	NCU02989	NA	8499050
I	8501413	8505613	NCU02988	Ntsc2855	8501313
I	8506800	8508802	NCU02984	Ntsc2830	8506700
I	8508111	8509907	NCU02983	Ntsc2806	8508011
I	8510082	8511531	NCU02982	Ntsc2829	8509982
I	8511325	8512439	NCU11085	NA	8511225
I	8513188	8515457	NCU02980	Ntsc2828	8513088
I	8515900	8519829	NCU02979	Ntsc2864	8515800
I	8520788	8525619	NCU02978	NA	8520688
I	8526178	8528683	NCU02977	Ntsc2804	8526078
I	8529635	8533920	NCU02976	NA	8529535
I	8534004	8536110	NCU02975	Ntsc1065	8533904
I	8536310	8538342	NCU02974	Ntsc1064	8536210
I	8538545	8539676	NCU02973	Ntsc2805	8538445
I	8540142	8544033	NCU02972	Ntsc1056	8540042
I	8544783	8545833	NCU02970	Ntsc2771	8544683
I	8546190	8548043	NCU02969	Ntsc2770	8546090
I	8548964	8552502	NCU02968	NA	8548864
I	8552298	8553678	NCU02967	Ntsc2769	8552198
I	8553862	8555928	NCU02966	Ntsc2788	8553762
I	8555736	8558365	NCU02965	Ntsc2768	8555636
I	8560917	8562566	NCU02964	Ntsc2787	8560817
I	8561906	8564315	NCU02963	Ntsc2796	8561806
I	8564483	8567450	NCU02962	Ntsc2803	8564383
I	8568312	8571147	NCU02961	Ntsc1049	8568212
I	8571116	8574118	NCU02960	Ntsc2795	8571016
I	8574520	8576334	NCU16466	Ntsc2794	8574420
I	8576665	8577812	NCU02959	NA	8576565
I	8587961	8591965	NCU02957	NA	8587861
I	8594082	8596909	NCU02956	Ntsc2786	8593982
I	8597012	8600523	NCU02955	Ntsc2785	8596912
I	8600678	8602977	NCU02954	Ntsc2767	8600578
I	8603407	8603922	NCU02953	NA	8603307
I	8603482	8606451	NCU02952	NA	8603382
I	8606303	8608032	NCU02951	Ntsc1055	8606203
I	8608312	8610227	NCU02950	Ntsc2784	8608212
I	8610580	8611851	NCU02949	Ntsc1048	8610480
I	8612277	8613628	NCU02948	Ntsc2802	8612177
I	8614425	8615558	NCU02947	NA	8614325
I	8616038	8617854	NCU02946	NA	8615938
I	8619188	8622230	NCU02945	Ntsc2783	8619088
I	8622873	8624884	NCU02944	Ntsc2766	8622773
I	8625627	8628084	NCU02943	Ntsc1054	8625527
I	8629077	8631312	NCU02942	Ntsc1047	8628977
I	8631421	8632854	NCU02941	NA	8631321
I	8632985	8635311	NCU02940	Ntsc1053	8632885
I	8635874	8637043	NCU02939	NA	8635774
I	8637040	8637992	NCU02938	Ntsc2765	8636940
I	8638385	8639447	NCU02937	Ntsc2782	8638285
I	8639866	8642021	NCU02936	Ntsc1046	8639766
I	8642193	8644145	NCU02935	Ntsc2764	8642093
I	8644722	8648865	NCU02934	Ntsc2801	8644622
I	8650308	8652016	NCU02932	Ntsc1045	8650208
I	8652820	8655289	NCU02931	Ntsc2763	8652720
I	8655707	8657924	NCU02930	Ntsc2781	8655607
I	8660308	8662673	NCU02929	NA	8660208
I	8663426	8668208	NCU02928	NA	8663326
I	8669474	8671500	NCU02927	Ntsc2762	8669374
I	8672287	8673749	NCU16468	NA	8672187
I	8673829	8675691	NCU02926	Ntsc2780	8673729
I	8677529	8678948	NCU02925	Ntsc2761	8677429
I	8680796	8681900	NCU02924	Ntsc2760	8680696
I	8682441	8683689	NCU02923	Ntsc2759	8682341
I	8684591	8685768	NCU02922	Ntsc1044	8684491
I	8687061	8687732	NCU02921	Ntsc2758	8686961
I	8687961	8689014	NCU02920	Ntsc2757	8687861
I	8689575	8690371	NCU02919	Ntsc2779	8689475
I	8692542	8699834	NCU02918	NA	8692442
I	8700427	8701327	NCU02917	Ntsc1063	8700327
I	8701416	8703127	NCU02916	Ntsc2778	8701316
I	8706060	8708717	NCU02915	Ntsc2800	8705960
I	8710405	8712982	NCU02914	Ntsc2799	8710305
I	8714260	8717710	NCU02913	Ntsc2793	8714160
I	8718768	8722839	NCU16472	NA	8718668
I	8723311	8723801	NCU16473	NA	8723211
I	8725810	8727196	NCU02910	Ntsc2777	8725710
I	8727314	8728636	NCU16474	Ntsc2756	8727214
I	8729034	8730201	NCU02909	Ntsc1052	8728934
I	8730643	8732504	NCU02908	Ntsc1051	8730543
I	8734102	8736813	NCU02906	Ntsc2797	8734002
I	8737043	8739064	NCU02905	Ntsc2798	8736943
I	8738672	8740361	NCU02904	Ntsc1050	8738572
I	8741115	8743498	NCU02903	Ntsc2776	8741015
I	8744183	8746037	NCU02902	Ntsc2792	8744083
I	8747118	8748651	NCU02901	Ntsc2755	8747018
I	8749561	8750005	NCU02900	Ntsc2754	8749461
I	8752059	8754384	NCU02899	Ntsc2753	8751959
I	8756792	8761672	NCU02898	Ntsc1062	8756692
I	8763621	8767624	NCU02897	Ntsc2791	8763521
I	8770144	8774249	NCU02896	Ntsc2790	8770044
I	8775604	8776989	NCU02895	Ntsc1043	8775504
I	8779813	8781974	NCU02894	Ntsc1061	8779713
I	8790820	8791556	NCU02890	Ntsc2775	8790720
I	8792030	8793290	NCU16477	NA	8791930
I	8794658	8796468	NCU02889	Ntsc2774	8794558
I	8797615	8799259	NCU02888	Ntsc1060	8797515
I	8799196	8800918	NCU02887	Ntsc2752	8799096
I	8803610	8805487	NCU02886	Ntsc1058	8803510
I	8805901	8811073	NCU02885	Ntsc1059	8805801
I	8809652	8811072	NCU02884	NA	8809552
I	8813494	8815549	NCU02883	Ntsc1057	8813394
